complaint_id,shipment_id,customer_id,product_id,complaint_datetime,complaint_text,sentiment_label,named_entities,resolution_status
CMP-000104,SHP-004211,CUST-0034,PRD-014,2026-05-23 09:00:00,surface scratch detected on incoming parts. Product=Industrial Switch 014; shipment=SHP-004211; probable root cause=production_delay.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-004211;CAUSE:production_delay,open
CMP-000105,SHP-004788,CUST-0077,PRD-041,2026-03-06 17:00:00,late delivery caused line stoppage at customer site. Product=Control Board 041; shipment=SHP-004788; probable root cause=production_delay.,negative,PRODUCT:PRD-041;SHIPMENT:SHP-004788;CAUSE:production_delay,closed
CMP-000106,SHP-000413,CUST-0053,PRD-022,2025-10-23 13:00:00,dimension deviation found during final assembly. Product=Industrial Switch 022; shipment=SHP-000413; probable root cause=production_delay.,negative,PRODUCT:PRD-022;SHIPMENT:SHP-000413;CAUSE:production_delay,closed
CMP-000107,SHP-000396,CUST-0107,PRD-048,2025-11-17 16:00:00,delivery arrived early and quality was acceptable. Product=Power Unit 048; shipment=SHP-000396; probable root cause=production_delay.,positive,PRODUCT:PRD-048;SHIPMENT:SHP-000396;CAUSE:production_delay,under_review
CMP-000108,SHP-001580,CUST-0099,PRD-014,2026-01-02 10:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 014; shipment=SHP-001580; probable root cause=production_delay.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-001580;CAUSE:production_delay,closed
CMP-000109,SHP-003813,CUST-0098,PRD-036,2026-06-13 15:00:00,late delivery caused line stoppage at customer site. Product=Connector 036; shipment=SHP-003813; probable root cause=material_shortage.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-003813;CAUSE:material_shortage,closed
CMP-000110,SHP-001330,CUST-0050,PRD-026,2026-03-22 12:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 026; shipment=SHP-001330; probable root cause=production_delay.,negative,PRODUCT:PRD-026;SHIPMENT:SHP-001330;CAUSE:production_delay,closed
CMP-000111,SHP-004324,CUST-0006,PRD-028,2026-05-08 14:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 028; shipment=SHP-004324; probable root cause=logistics.,negative,PRODUCT:PRD-028;SHIPMENT:SHP-004324;CAUSE:logistics,closed
CMP-000112,SHP-004061,CUST-0033,PRD-010,2026-06-01 13:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 010; shipment=SHP-004061; probable root cause=production_delay.,negative,PRODUCT:PRD-010;SHIPMENT:SHP-004061;CAUSE:production_delay,closed
CMP-000113,SHP-004166,CUST-0006,PRD-035,2025-11-21 11:00:00,dimension deviation found during final assembly. Product=Sensor Module 035; shipment=SHP-004166; probable root cause=material_shortage.,negative,PRODUCT:PRD-035;SHIPMENT:SHP-004166;CAUSE:material_shortage,closed
CMP-000114,SHP-004210,CUST-0102,PRD-028,2025-09-26 11:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 028; shipment=SHP-004210; probable root cause=production_delay.,negative,PRODUCT:PRD-028;SHIPMENT:SHP-004210;CAUSE:production_delay,closed
CMP-000115,SHP-002419,CUST-0048,PRD-037,2025-10-31 11:00:00,delivery arrived early and quality was acceptable. Product=Control Board 037; shipment=SHP-002419; probable root cause=production_delay.,positive,PRODUCT:PRD-037;SHIPMENT:SHP-002419;CAUSE:production_delay,closed
CMP-000116,SHP-002877,CUST-0040,PRD-061,2026-01-05 19:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 061; shipment=SHP-002877; probable root cause=production_delay.,negative,PRODUCT:PRD-061;SHIPMENT:SHP-002877;CAUSE:production_delay,open
CMP-000117,SHP-000201,CUST-0101,PRD-011,2026-06-28 17:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 011; shipment=SHP-000201; probable root cause=on_time.,positive,PRODUCT:PRD-011;SHIPMENT:SHP-000201;CAUSE:on_time,closed
CMP-000118,SHP-000973,CUST-0111,PRD-007,2026-04-13 12:00:00,late delivery caused line stoppage at customer site. Product=Control Board 007; shipment=SHP-000973; probable root cause=logistics.,negative,PRODUCT:PRD-007;SHIPMENT:SHP-000973;CAUSE:logistics,closed
CMP-000119,SHP-003852,CUST-0076,PRD-022,2026-03-30 12:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 022; shipment=SHP-003852; probable root cause=material_shortage.,negative,PRODUCT:PRD-022;SHIPMENT:SHP-003852;CAUSE:material_shortage,closed
CMP-000120,SHP-000514,CUST-0100,PRD-053,2026-07-24 12:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 053; shipment=SHP-000514; probable root cause=production_delay.,negative,PRODUCT:PRD-053;SHIPMENT:SHP-000514;CAUSE:production_delay,closed
CMP-000121,SHP-001736,CUST-0056,PRD-055,2026-07-18 11:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 055; shipment=SHP-001736; probable root cause=material_shortage.,negative,PRODUCT:PRD-055;SHIPMENT:SHP-001736;CAUSE:material_shortage,closed
CMP-000122,SHP-000828,CUST-0043,PRD-015,2026-05-24 18:00:00,surface scratch detected on incoming parts. Product=Industrial Switch 015; shipment=SHP-000828; probable root cause=production_delay.,negative,PRODUCT:PRD-015;SHIPMENT:SHP-000828;CAUSE:production_delay,under_review
CMP-000123,SHP-002777,CUST-0095,PRD-062,2026-06-29 15:00:00,dimension deviation found during final assembly. Product=Sensor Module 062; shipment=SHP-002777; probable root cause=quality_hold.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-002777;CAUSE:quality_hold,under_review
CMP-000124,SHP-003507,CUST-0063,PRD-006,2026-07-02 12:00:00,surface scratch detected on incoming parts. Product=Sensor Module 006; shipment=SHP-003507; probable root cause=quality_hold.,negative,PRODUCT:PRD-006;SHIPMENT:SHP-003507;CAUSE:quality_hold,closed
CMP-000125,SHP-004237,CUST-0106,PRD-052,2025-12-27 14:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 052; shipment=SHP-004237; probable root cause=production_delay.,negative,PRODUCT:PRD-052;SHIPMENT:SHP-004237;CAUSE:production_delay,under_review
CMP-000126,SHP-004602,CUST-0046,PRD-075,2026-03-10 17:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 075; shipment=SHP-004602; probable root cause=material_shortage.,negative,PRODUCT:PRD-075;SHIPMENT:SHP-004602;CAUSE:material_shortage,closed
CMP-000127,SHP-004129,CUST-0060,PRD-004,2025-10-22 08:00:00,late delivery caused line stoppage at customer site. Product=Control Board 004; shipment=SHP-004129; probable root cause=production_delay.,negative,PRODUCT:PRD-004;SHIPMENT:SHP-004129;CAUSE:production_delay,open
CMP-000128,SHP-002802,CUST-0044,PRD-016,2025-09-25 17:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-002802; probable root cause=material_shortage.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-002802;CAUSE:material_shortage,closed
CMP-000129,SHP-004361,CUST-0062,PRD-069,2025-12-30 14:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 069; shipment=SHP-004361; probable root cause=quality_hold.,negative,PRODUCT:PRD-069;SHIPMENT:SHP-004361;CAUSE:quality_hold,closed
CMP-000130,SHP-001150,CUST-0039,PRD-051,2025-10-18 19:00:00,late delivery caused line stoppage at customer site. Product=Control Board 051; shipment=SHP-001150; probable root cause=production_delay.,negative,PRODUCT:PRD-051;SHIPMENT:SHP-001150;CAUSE:production_delay,closed
CMP-000131,SHP-005022,CUST-0035,PRD-052,2025-10-18 13:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 052; shipment=SHP-005022; probable root cause=quality_hold.,negative,PRODUCT:PRD-052;SHIPMENT:SHP-005022;CAUSE:quality_hold,under_review
CMP-000132,SHP-001871,CUST-0088,PRD-062,2026-03-29 12:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 062; shipment=SHP-001871; probable root cause=production_delay.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-001871;CAUSE:production_delay,closed
CMP-000133,SHP-002537,CUST-0100,PRD-056,2025-10-31 10:00:00,dimension deviation found during final assembly. Product=Industrial Switch 056; shipment=SHP-002537; probable root cause=logistics.,negative,PRODUCT:PRD-056;SHIPMENT:SHP-002537;CAUSE:logistics,closed
CMP-000134,SHP-001502,CUST-0044,PRD-059,2026-04-24 08:00:00,late delivery caused line stoppage at customer site. Product=Control Board 059; shipment=SHP-001502; probable root cause=production_delay.,negative,PRODUCT:PRD-059;SHIPMENT:SHP-001502;CAUSE:production_delay,open
CMP-000135,SHP-003265,CUST-0108,PRD-051,2025-10-09 16:00:00,late delivery caused line stoppage at customer site. Product=Control Board 051; shipment=SHP-003265; probable root cause=quality_hold.,negative,PRODUCT:PRD-051;SHIPMENT:SHP-003265;CAUSE:quality_hold,open
CMP-000136,SHP-000050,CUST-0082,PRD-016,2026-02-21 19:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-000050; probable root cause=material_shortage.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-000050;CAUSE:material_shortage,closed
CMP-000137,SHP-001409,CUST-0039,PRD-023,2025-12-29 14:00:00,surface scratch detected on incoming parts. Product=Power Unit 023; shipment=SHP-001409; probable root cause=material_shortage.,negative,PRODUCT:PRD-023;SHIPMENT:SHP-001409;CAUSE:material_shortage,closed
CMP-000138,SHP-000620,CUST-0087,PRD-023,2026-04-11 15:00:00,technical support resolved the issue quickly. Product=Power Unit 023; shipment=SHP-000620; probable root cause=logistics.,positive,PRODUCT:PRD-023;SHIPMENT:SHP-000620;CAUSE:logistics,closed
CMP-000139,SHP-001597,CUST-0067,PRD-080,2026-05-19 19:00:00,technical support resolved the issue quickly. Product=Metal Housing 080; shipment=SHP-001597; probable root cause=production_delay.,positive,PRODUCT:PRD-080;SHIPMENT:SHP-001597;CAUSE:production_delay,closed
CMP-000140,SHP-004825,CUST-0047,PRD-042,2026-06-22 10:00:00,late delivery caused line stoppage at customer site. Product=Connector 042; shipment=SHP-004825; probable root cause=logistics.,negative,PRODUCT:PRD-042;SHIPMENT:SHP-004825;CAUSE:logistics,open
CMP-000141,SHP-003179,CUST-0049,PRD-019,2025-12-16 08:00:00,late delivery caused line stoppage at customer site. Product=Control Board 019; shipment=SHP-003179; probable root cause=production_delay.,negative,PRODUCT:PRD-019;SHIPMENT:SHP-003179;CAUSE:production_delay,closed
CMP-000142,SHP-002800,CUST-0006,PRD-076,2026-04-10 08:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 076; shipment=SHP-002800; probable root cause=production_delay.,negative,PRODUCT:PRD-076;SHIPMENT:SHP-002800;CAUSE:production_delay,under_review
CMP-000143,SHP-004175,CUST-0100,PRD-078,2025-11-07 13:00:00,wrong label on carton created receiving delay. Product=Connector 078; shipment=SHP-004175; probable root cause=production_delay.,negative,PRODUCT:PRD-078;SHIPMENT:SHP-004175;CAUSE:production_delay,closed
CMP-000144,SHP-004075,CUST-0107,PRD-013,2026-03-25 11:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 013; shipment=SHP-004075; probable root cause=production_delay.,negative,PRODUCT:PRD-013;SHIPMENT:SHP-004075;CAUSE:production_delay,under_review
CMP-000145,SHP-002885,CUST-0044,PRD-061,2026-03-06 19:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 061; shipment=SHP-002885; probable root cause=quality_hold.,negative,PRODUCT:PRD-061;SHIPMENT:SHP-002885;CAUSE:quality_hold,closed
CMP-000146,SHP-000738,CUST-0108,PRD-076,2025-12-22 13:00:00,surface scratch detected on incoming parts. Product=Metal Housing 076; shipment=SHP-000738; probable root cause=production_delay.,negative,PRODUCT:PRD-076;SHIPMENT:SHP-000738;CAUSE:production_delay,open
CMP-000147,SHP-003869,CUST-0026,PRD-030,2026-06-26 13:00:00,dimension deviation found during final assembly. Product=Sensor Module 030; shipment=SHP-003869; probable root cause=quality_hold.,negative,PRODUCT:PRD-030;SHIPMENT:SHP-003869;CAUSE:quality_hold,closed
CMP-000148,SHP-004815,CUST-0052,PRD-032,2026-03-09 11:00:00,late delivery caused line stoppage at customer site. Product=Connector 032; shipment=SHP-004815; probable root cause=material_shortage.,negative,PRODUCT:PRD-032;SHIPMENT:SHP-004815;CAUSE:material_shortage,closed
CMP-000149,SHP-002028,CUST-0081,PRD-059,2026-07-20 14:00:00,late delivery caused line stoppage at customer site. Product=Control Board 059; shipment=SHP-002028; probable root cause=quality_hold.,negative,PRODUCT:PRD-059;SHIPMENT:SHP-002028;CAUSE:quality_hold,under_review
CMP-000150,SHP-001663,CUST-0079,PRD-057,2026-02-12 16:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 057; shipment=SHP-001663; probable root cause=logistics.,negative,PRODUCT:PRD-057;SHIPMENT:SHP-001663;CAUSE:logistics,under_review
CMP-000151,SHP-002491,CUST-0094,PRD-057,2025-10-23 13:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 057; shipment=SHP-002491; probable root cause=logistics.,negative,PRODUCT:PRD-057;SHIPMENT:SHP-002491;CAUSE:logistics,closed
CMP-000152,SHP-004316,CUST-0045,PRD-009,2025-11-15 16:00:00,technical support resolved the issue quickly. Product=Power Unit 009; shipment=SHP-004316; probable root cause=on_time.,positive,PRODUCT:PRD-009;SHIPMENT:SHP-004316;CAUSE:on_time,open
CMP-000153,SHP-001734,CUST-0023,PRD-067,2025-12-15 13:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 067; shipment=SHP-001734; probable root cause=production_delay.,negative,PRODUCT:PRD-067;SHIPMENT:SHP-001734;CAUSE:production_delay,open
CMP-000154,SHP-001020,CUST-0068,PRD-003,2026-05-01 16:00:00,wrong label on carton created receiving delay. Product=Power Unit 003; shipment=SHP-001020; probable root cause=on_time.,negative,PRODUCT:PRD-003;SHIPMENT:SHP-001020;CAUSE:on_time,open
CMP-000155,SHP-002267,CUST-0094,PRD-072,2026-01-30 11:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 072; shipment=SHP-002267; probable root cause=production_delay.,negative,PRODUCT:PRD-072;SHIPMENT:SHP-002267;CAUSE:production_delay,open
CMP-000156,SHP-005105,CUST-0106,PRD-003,2025-11-29 17:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 003; shipment=SHP-005105; probable root cause=on_time.,negative,PRODUCT:PRD-003;SHIPMENT:SHP-005105;CAUSE:on_time,closed
CMP-000157,SHP-000303,CUST-0094,PRD-042,2026-06-16 17:00:00,dimension deviation found during final assembly. Product=Connector 042; shipment=SHP-000303; probable root cause=on_time.,negative,PRODUCT:PRD-042;SHIPMENT:SHP-000303;CAUSE:on_time,closed
CMP-000158,SHP-003431,CUST-0111,PRD-055,2025-11-19 18:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 055; shipment=SHP-003431; probable root cause=material_shortage.,negative,PRODUCT:PRD-055;SHIPMENT:SHP-003431;CAUSE:material_shortage,open
CMP-000159,SHP-000203,CUST-0036,PRD-068,2025-09-26 13:00:00,late delivery caused line stoppage at customer site. Product=Connector 068; shipment=SHP-000203; probable root cause=quality_hold.,negative,PRODUCT:PRD-068;SHIPMENT:SHP-000203;CAUSE:quality_hold,closed
CMP-000160,SHP-000953,CUST-0076,PRD-030,2025-10-02 16:00:00,delivery arrived early and quality was acceptable. Product=Sensor Module 030; shipment=SHP-000953; probable root cause=logistics.,positive,PRODUCT:PRD-030;SHIPMENT:SHP-000953;CAUSE:logistics,open
CMP-000161,SHP-001274,CUST-0022,PRD-033,2025-09-28 10:00:00,wrong label on carton created receiving delay. Product=Control Board 033; shipment=SHP-001274; probable root cause=quality_hold.,negative,PRODUCT:PRD-033;SHIPMENT:SHP-001274;CAUSE:quality_hold,closed
CMP-000162,SHP-003116,CUST-0090,PRD-059,2025-12-27 08:00:00,late delivery caused line stoppage at customer site. Product=Control Board 059; shipment=SHP-003116; probable root cause=quality_hold.,negative,PRODUCT:PRD-059;SHIPMENT:SHP-003116;CAUSE:quality_hold,closed
CMP-000163,SHP-001483,CUST-0062,PRD-007,2026-07-06 17:00:00,wrong label on carton created receiving delay. Product=Control Board 007; shipment=SHP-001483; probable root cause=material_shortage.,negative,PRODUCT:PRD-007;SHIPMENT:SHP-001483;CAUSE:material_shortage,closed
CMP-000164,SHP-002129,CUST-0061,PRD-036,2026-06-29 08:00:00,dimension deviation found during final assembly. Product=Connector 036; shipment=SHP-002129; probable root cause=on_time.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-002129;CAUSE:on_time,closed
CMP-000165,SHP-004106,CUST-0098,PRD-060,2025-11-16 11:00:00,late delivery caused line stoppage at customer site. Product=Connector 060; shipment=SHP-004106; probable root cause=logistics.,negative,PRODUCT:PRD-060;SHIPMENT:SHP-004106;CAUSE:logistics,closed
CMP-000166,SHP-000586,CUST-0018,PRD-013,2025-10-09 09:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 013; shipment=SHP-000586; probable root cause=material_shortage.,negative,PRODUCT:PRD-013;SHIPMENT:SHP-000586;CAUSE:material_shortage,closed
CMP-000167,SHP-001255,CUST-0110,PRD-005,2026-03-23 16:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 005; shipment=SHP-001255; probable root cause=production_delay.,negative,PRODUCT:PRD-005;SHIPMENT:SHP-001255;CAUSE:production_delay,closed
CMP-000168,SHP-001273,CUST-0110,PRD-066,2026-03-13 13:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 066; shipment=SHP-001273; probable root cause=quality_hold.,negative,PRODUCT:PRD-066;SHIPMENT:SHP-001273;CAUSE:quality_hold,closed
CMP-000169,SHP-004261,CUST-0041,PRD-062,2025-10-07 10:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 062; shipment=SHP-004261; probable root cause=production_delay.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-004261;CAUSE:production_delay,closed
